Entity,Code,Year,,"Indicator:Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol) - Beverage Types:Beer (litres of pure alcohol)"
Sri Lanka,LKA,2011,Sri Lanka_2011,0.28
Sri Lanka,LKA,2012,Sri Lanka_2012,0.39
Sri Lanka,LKA,2013,Sri Lanka_2013,0.39
Sri Lanka,LKA,2014,Sri Lanka_2014,0.36
Sudan,SDN,1961,Sudan_1961,1.27
Sudan,SDN,1962,Sudan_1962,1.66
Sudan,SDN,1963,Sudan_1963,1.44
Sudan,SDN,1964,Sudan_1964,1.51
Sudan,SDN,1965,Sudan_1965,1.19
Sudan,SDN,1966,Sudan_1966,1.15
Sudan,SDN,1967,Sudan_1967,1.23
Sudan,SDN,1968,Sudan_1968,1.45
Sudan,SDN,1969,Sudan_1969,1.53
Sudan,SDN,1970,Sudan_1970,1.49
Sudan,SDN,1971,Sudan_1971,1.51
Sudan,SDN,1972,Sudan_1972,1.49
Sudan,SDN,1973,Sudan_1973,1.51
Sudan,SDN,1974,Sudan_1974,1.57
Sudan,SDN,1975,Sudan_1975,1.46
Sudan,SDN,1976,Sudan_1976,2.23
Sudan,SDN,1977,Sudan_1977,1.43
Sudan,SDN,1978,Sudan_1978,1.61
Sudan,SDN,1979,Sudan_1979,1.43
Sudan,SDN,1980,Sudan_1980,1.39
Sudan,SDN,1981,Sudan_1981,1.41
Sudan,SDN,1982,Sudan_1982,0.03
Sudan,SDN,1983,Sudan_1983,0
Sudan,SDN,1984,Sudan_1984,0
Sudan,SDN,1985,Sudan_1985,0
Sudan,SDN,1986,Sudan_1986,0
Sudan,SDN,1987,Sudan_1987,0
Sudan,SDN,1988,Sudan_1988,0
Sudan,SDN,1989,Sudan_1989,0
Sudan,SDN,1990,Sudan_1990,0
Sudan,SDN,1991,Sudan_1991,0
Sudan,SDN,1992,Sudan_1992,0
Sudan,SDN,1993,Sudan_1993,0
Sudan,SDN,1994,Sudan_1994,0
Sudan,SDN,1995,Sudan_1995,0
Sudan,SDN,1996,Sudan_1996,0
Sudan,SDN,1997,Sudan_1997,0
Sudan,SDN,1998,Sudan_1998,0
Sudan,SDN,1999,Sudan_1999,0
Sudan,SDN,2000,Sudan_2000,0
Sudan,SDN,2001,Sudan_2001,0
Sudan,SDN,2002,Sudan_2002,0
Sudan,SDN,2003,Sudan_2003,0
Sudan,SDN,2004,Sudan_2004,0
Sudan,SDN,2005,Sudan_2005,0
Sudan,SDN,2006,Sudan_2006,0.01
Sudan,SDN,2007,Sudan_2007,0.08
Sudan,SDN,2008,Sudan_2008,0.12
Sudan,SDN,2009,Sudan_2009,0.08
Sudan,SDN,2010,Sudan_2010,0.17
Sudan,SDN,2011,Sudan_2011,0.08
Suriname,SUR,1961,Suriname_1961,1.22
Suriname,SUR,1962,Suriname_1962,1.33
Suriname,SUR,1963,Suriname_1963,1.37
Suriname,SUR,1964,Suriname_1964,1.36
Suriname,SUR,1965,Suriname_1965,1.49
Suriname,SUR,1966,Suriname_1966,1.62
Suriname,SUR,1967,Suriname_1967,1.72
Suriname,SUR,1968,Suriname_1968,1.86
Suriname,SUR,1969,Suriname_1969,2.22
Suriname,SUR,1970,Suriname_1970,2.43
Suriname,SUR,1971,Suriname_1971,2.22
Suriname,SUR,1972,Suriname_1972,2.39
Suriname,SUR,1973,Suriname_1973,2.36
Suriname,SUR,1974,Suriname_1974,2.12
Suriname,SUR,1975,Suriname_1975,2.12
Suriname,SUR,1976,Suriname_1976,2.44
Suriname,SUR,1977,Suriname_1977,2.87
Suriname,SUR,1978,Suriname_1978,2.83
Suriname,SUR,1979,Suriname_1979,2.95
Suriname,SUR,1980,Suriname_1980,2.85
Suriname,SUR,1981,Suriname_1981,3.14
Suriname,SUR,1982,Suriname_1982,3.09
Suriname,SUR,1983,Suriname_1983,3.04
Suriname,SUR,1984,Suriname_1984,2.95
Suriname,SUR,1985,Suriname_1985,2.75
Suriname,SUR,1986,Suriname_1986,2.14
Suriname,SUR,1987,Suriname_1987,2.27
Suriname,SUR,1988,Suriname_1988,1.84
Suriname,SUR,1989,Suriname_1989,2.1
Suriname,SUR,1990,Suriname_1990,2.44
Suriname,SUR,1991,Suriname_1991,2.58
Suriname,SUR,1992,Suriname_1992,2.73
Suriname,SUR,1993,Suriname_1993,2.35
Suriname,SUR,1994,Suriname_1994,3
Suriname,SUR,1995,Suriname_1995,3.07
Suriname,SUR,1996,Suriname_1996,2.58
Suriname,SUR,1997,Suriname_1997,3.26
Suriname,SUR,1998,Suriname_1998,3.22
Suriname,SUR,1999,Suriname_1999,2.86
Suriname,SUR,2000,Suriname_2000,1.67
Suriname,SUR,2001,Suriname_2001,1.72
Suriname,SUR,2002,Suriname_2002,1.67
Suriname,SUR,2003,Suriname_2003,1.65
Suriname,SUR,2004,Suriname_2004,1.64
Suriname,SUR,2005,Suriname_2005,1.53
Suriname,SUR,2006,Suriname_2006,1.64
Suriname,SUR,2007,Suriname_2007,1.71
Suriname,SUR,2008,Suriname_2008,1.91
Suriname,SUR,2009,Suriname_2009,1.99
Suriname,SUR,2010,Suriname_2010,2.03
Suriname,SUR,2011,Suriname_2011,2.04
Suriname,SUR,2012,Suriname_2012,2.07
Suriname,SUR,2013,Suriname_2013,2.11
Suriname,SUR,2014,Suriname_2014,2.15
Swaziland,SWZ,1961,Swaziland_1961,7.03
Swaziland,SWZ,1962,Swaziland_1962,6.32
Swaziland,SWZ,1963,Swaziland_1963,5.27
Swaziland,SWZ,1964,Swaziland_1964,4.8
Swaziland,SWZ,1965,Swaziland_1965,5
Swaziland,SWZ,1966,Swaziland_1966,5.49
Swaziland,SWZ,1967,Swaziland_1967,6.26
Swaziland,SWZ,1968,Swaziland_1968,6.75
Swaziland,SWZ,1969,Swaziland_1969,7.18
Swaziland,SWZ,1970,Swaziland_1970,8.17
Swaziland,SWZ,1971,Swaziland_1971,9.95
Swaziland,SWZ,1972,Swaziland_1972,9.29
Swaziland,SWZ,1973,Swaziland_1973,9.41
Swaziland,SWZ,1974,Swaziland_1974,10.17
Swaziland,SWZ,1975,Swaziland_1975,10.21
Swaziland,SWZ,1976,Swaziland_1976,9.55
Swaziland,SWZ,1977,Swaziland_1977,7.58
Swaziland,SWZ,1978,Swaziland_1978,7.14
Swaziland,SWZ,1979,Swaziland_1979,6.81
Swaziland,SWZ,1980,Swaziland_1980,0
Swaziland,SWZ,1981,Swaziland_1981,0
Swaziland,SWZ,1982,Swaziland_1982,0
Swaziland,SWZ,1983,Swaziland_1983,0
Swaziland,SWZ,1984,Swaziland_1984,0
Swaziland,SWZ,1985,Swaziland_1985,0
Swaziland,SWZ,1986,Swaziland_1986,0
Swaziland,SWZ,1987,Swaziland_1987,0
Swaziland,SWZ,1988,Swaziland_1988,0
Swaziland,SWZ,1989,Swaziland_1989,0
Swaziland,SWZ,1990,Swaziland_1990,0
Swaziland,SWZ,1991,Swaziland_1991,0
Swaziland,SWZ,1992,Swaziland_1992,0
Swaziland,SWZ,1993,Swaziland_1993,0
Swaziland,SWZ,1994,Swaziland_1994,0
Swaziland,SWZ,1995,Swaziland_1995,0
Swaziland,SWZ,1996,Swaziland_1996,0
Swaziland,SWZ,1997,Swaziland_1997,2.52
Swaziland,SWZ,1998,Swaziland_1998,1.73
Swaziland,SWZ,1999,Swaziland_1999,2.63
Swaziland,SWZ,2000,Swaziland_2000,1.82
Swaziland,SWZ,2001,Swaziland_2001,1.57
Swaziland,SWZ,2002,Swaziland_2002,1.59
Swaziland,SWZ,2003,Swaziland_2003,1.66
Swaziland,SWZ,2004,Swaziland_2004,1.65
Swaziland,SWZ,2005,Swaziland_2005,1.73
Swaziland,SWZ,2006,Swaziland_2006,1.65
Swaziland,SWZ,2007,Swaziland_2007,1.59
Swaziland,SWZ,2008,Swaziland_2008,1.48
Swaziland,SWZ,2009,Swaziland_2009,1.56
Swaziland,SWZ,2010,Swaziland_2010,1.69
Swaziland,SWZ,2011,Swaziland_2011,1.67
Sweden,SWE,1961,Sweden_1961,2.35
Sweden,SWE,1962,Sweden_1962,2.3
Sweden,SWE,1963,Sweden_1963,2.48
Sweden,SWE,1964,Sweden_1964,2.49
Sweden,SWE,1965,Sweden_1965,2.56
Sweden,SWE,1966,Sweden_1966,2.74
Sweden,SWE,1967,Sweden_1967,2.87
Sweden,SWE,1968,Sweden_1968,3.26
Sweden,SWE,1969,Sweden_1969,3.68
Sweden,SWE,1970,Sweden_1970,3.63
Sweden,SWE,1971,Sweden_1971,3.63
Sweden,SWE,1972,Sweden_1972,3.63
Sweden,SWE,1973,Sweden_1973,3.57
Sweden,SWE,1974,Sweden_1974,3.68
Sweden,SWE,1975,Sweden_1975,3.8
Sweden,SWE,1976,Sweden_1976,3.72
Sweden,SWE,1977,Sweden_1977,3.37
Sweden,SWE,1978,Sweden_1978,3.06
Sweden,SWE,1979,Sweden_1979,3.01
Sweden,SWE,1980,Sweden_1980,2.94
Sweden,SWE,1981,Sweden_1981,2.78
Sweden,SWE,1982,Sweden_1982,2.87
Sweden,SWE,1983,Sweden_1983,2.75
Sweden,SWE,1984,Sweden_1984,2.72
Sweden,SWE,1985,Sweden_1985,2.85
Sweden,SWE,1986,Sweden_1986,3.04
Sweden,SWE,1987,Sweden_1987,3.13
Sweden,SWE,1988,Sweden_1988,3.39
Sweden,SWE,1989,Sweden_1989,3.55
Sweden,SWE,1990,Sweden_1990,3.66
Sweden,SWE,1991,Sweden_1991,3.74
Sweden,SWE,1992,Sweden_1992,3.83
Sweden,SWE,1993,Sweden_1993,3.93
Sweden,SWE,1994,Sweden_1994,4.15
Sweden,SWE,1995,Sweden_1995,3.98
Sweden,SWE,1996,Sweden_1996,3.65
Sweden,SWE,1997,Sweden_1997,3.8
Sweden,SWE,1998,Sweden_1998,3.53
Sweden,SWE,1999,Sweden_1999,3.65
Sweden,SWE,2000,Sweden_2000,2.7
Sweden,SWE,2001,Sweden_2001,2.7
Sweden,SWE,2002,Sweden_2002,2.7
Sweden,SWE,2003,Sweden_2003,2.8
Sweden,SWE,2004,Sweden_2004,2.6
Sweden,SWE,2005,Sweden_2005,2.6
Sweden,SWE,2006,Sweden_2006,2.5
Sweden,SWE,2007,Sweden_2007,2.6
Sweden,SWE,2008,Sweden_2008,2.6
Sweden,SWE,2009,Sweden_2009,2.7
Sweden,SWE,2010,Sweden_2010,2.7
Sweden,SWE,2011,Sweden_2011,2.7
Sweden,SWE,2012,Sweden_2012,2.7
Sweden,SWE,2013,Sweden_2013,2.6
Sweden,SWE,2014,Sweden_2014,2.7
Switzerland,CHE,1966,Switzerland_1966,5.09
Switzerland,CHE,1967,Switzerland_1967,5.15
Switzerland,CHE,1968,Switzerland_1968,4.94
Switzerland,CHE,1969,Switzerland_1969,5.03
Switzerland,CHE,1970,Switzerland_1970,5.15
Switzerland,CHE,1971,Switzerland_1971,5.08
Switzerland,CHE,1972,Switzerland_1972,4.8
Switzerland,CHE,1973,Switzerland_1973,4.92
Switzerland,CHE,1974,Switzerland_1974,4.88
Switzerland,CHE,1975,Switzerland_1975,4.63
Switzerland,CHE,1976,Switzerland_1976,4.56
Switzerland,CHE,1977,Switzerland_1977,4.35
Switzerland,CHE,1978,Switzerland_1978,4.3
Switzerland,CHE,1979,Switzerland_1979,4.28
Switzerland,CHE,1980,Switzerland_1980,4.3
Switzerland,CHE,1981,Switzerland_1981,4.34
Switzerland,CHE,1982,Switzerland_1982,4.42
Switzerland,CHE,1983,Switzerland_1983,4.3
Switzerland,CHE,1984,Switzerland_1984,4.17
Switzerland,CHE,1985,Switzerland_1985,4.19
Switzerland,CHE,1986,Switzerland_1986,4.19
Switzerland,CHE,1987,Switzerland_1987,4.17
Switzerland,CHE,1988,Switzerland_1988,4.13
Switzerland,CHE,1989,Switzerland_1989,4.17
Switzerland,CHE,1990,Switzerland_1990,4.09
Switzerland,CHE,1991,Switzerland_1991,4.1
Switzerland,CHE,1992,Switzerland_1992,3.99
Switzerland,CHE,1993,Switzerland_1993,3.99
Switzerland,CHE,1994,Switzerland_1994,3.77
Switzerland,CHE,1995,Switzerland_1995,3.65
Switzerland,CHE,1996,Switzerland_1996,3.53
Switzerland,CHE,1997,Switzerland_1997,3.41
Switzerland,CHE,1998,Switzerland_1998,3.53
Switzerland,CHE,1999,Switzerland_1999,3.4
Switzerland,CHE,2000,Switzerland_2000,3.39
Switzerland,CHE,2001,Switzerland_2001,3.38
Switzerland,CHE,2002,Switzerland_2002,3.26
Switzerland,CHE,2003,Switzerland_2003,3.37
Switzerland,CHE,2004,Switzerland_2004,3.24
Switzerland,CHE,2005,Switzerland_2005,3.11
Switzerland,CHE,2006,Switzerland_2006,3.21
Switzerland,CHE,2007,Switzerland_2007,3.32
Switzerland,CHE,2008,Switzerland_2008,3.31
Switzerland,CHE,2009,Switzerland_2009,3.3
Switzerland,CHE,2010,Switzerland_2010,3.18
Switzerland,CHE,2011,Switzerland_2011,3.17
Switzerland,CHE,2012,Switzerland_2012,3.17
Switzerland,CHE,2013,Switzerland_2013,3.17
Switzerland,CHE,2014,Switzerland_2014,3.16
Syria,SYR,1961,Syria_1961,0.06
Syria,SYR,1962,Syria_1962,0.06
Syria,SYR,1963,Syria_1963,0.05
Syria,SYR,1964,Syria_1964,0.05
Syria,SYR,1965,Syria_1965,0.05
Syria,SYR,1966,Syria_1966,0.04
Syria,SYR,1967,Syria_1967,0.03
Syria,SYR,1968,Syria_1968,0.03
Syria,SYR,1969,Syria_1969,0.04
Syria,SYR,1970,Syria_1970,0.04
Syria,SYR,1971,Syria_1971,0.05
Syria,SYR,1972,Syria_1972,0.05
Syria,SYR,1973,Syria_1973,0.06
Syria,SYR,1974,Syria_1974,0.07
Syria,SYR,1975,Syria_1975,0.09
Syria,SYR,1976,Syria_1976,0.09
Syria,SYR,1977,Syria_1977,0.07
Syria,SYR,1978,Syria_1978,0.07
Syria,SYR,1979,Syria_1979,0.07
Syria,SYR,1980,Syria_1980,0.07
Syria,SYR,1981,Syria_1981,0.09
Syria,SYR,1982,Syria_1982,0.08
Syria,SYR,1983,Syria_1983,0.08
Syria,SYR,1984,Syria_1984,0.08
Syria,SYR,1985,Syria_1985,0.08
Syria,SYR,1986,Syria_1986,0.08
Syria,SYR,1987,Syria_1987,0.07
Syria,SYR,1988,Syria_1988,0.06
Syria,SYR,1989,Syria_1989,0.07
Syria,SYR,1990,Syria_1990,0.08
Syria,SYR,1991,Syria_1991,0.07
Syria,SYR,1992,Syria_1992,0.07
Syria,SYR,1993,Syria_1993,0.07
Syria,SYR,1994,Syria_1994,0.07
Syria,SYR,1995,Syria_1995,0.07
Syria,SYR,1996,Syria_1996,0.06
Syria,SYR,1997,Syria_1997,0.06
Syria,SYR,1998,Syria_1998,0.05
Syria,SYR,1999,Syria_1999,0.07
Syria,SYR,2000,Syria_2000,0.05
Syria,SYR,2001,Syria_2001,0.06
Syria,SYR,2002,Syria_2002,0.05
Syria,SYR,2003,Syria_2003,0.05
Syria,SYR,2004,Syria_2004,0.05
Syria,SYR,2005,Syria_2005,0.05
Syria,SYR,2006,Syria_2006,0.08
Syria,SYR,2007,Syria_2007,0.08
Syria,SYR,2008,Syria_2008,0.08
Syria,SYR,2009,Syria_2009,0.06
Syria,SYR,2010,Syria_2010,0.05
Syria,SYR,2011,Syria_2011,0.04
Tajikistan,TJK,1992,Tajikistan_1992,0.23
Tajikistan,TJK,1993,Tajikistan_1993,0.15
Tajikistan,TJK,1994,Tajikistan_1994,0.12
Tajikistan,TJK,1995,Tajikistan_1995,0.11
Tajikistan,TJK,1996,Tajikistan_1996,0.02
Tajikistan,TJK,1997,Tajikistan_1997,0.03
Tajikistan,TJK,1998,Tajikistan_1998,0.03
Tajikistan,TJK,1999,Tajikistan_1999,0.01
Tajikistan,TJK,2000,Tajikistan_2000,0.01
Tajikistan,TJK,2001,Tajikistan_2001,0.01
Tajikistan,TJK,2002,Tajikistan_2002,0.02
Tajikistan,TJK,2003,Tajikistan_2003,0.01
Tajikistan,TJK,2004,Tajikistan_2004,0.03
Tajikistan,TJK,2005,Tajikistan_2005,0.08
Tajikistan,TJK,2006,Tajikistan_2006,0.09
Tajikistan,TJK,2007,Tajikistan_2007,0.08
Tajikistan,TJK,2008,Tajikistan_2008,0.04
Tajikistan,TJK,2009,Tajikistan_2009,0.03
Tajikistan,TJK,2010,Tajikistan_2010,0.02
Tajikistan,TJK,2011,Tajikistan_2011,0.03
Tanzania,TZA,1961,Tanzania_1961,0.13
Tanzania,TZA,1962,Tanzania_1962,0.13
Tanzania,TZA,1963,Tanzania_1963,0.14
Tanzania,TZA,1964,Tanzania_1964,0.15
Tanzania,TZA,1965,Tanzania_1965,0.13
Tanzania,TZA,1966,Tanzania_1966,0.16
Tanzania,TZA,1967,Tanzania_1967,0.16
Tanzania,TZA,1968,Tanzania_1968,0.22
Tanzania,TZA,1969,Tanzania_1969,0.22
Tanzania,TZA,1970,Tanzania_1970,0.24
Tanzania,TZA,1971,Tanzania_1971,0.33
Tanzania,TZA,1972,Tanzania_1972,0.39
Tanzania,TZA,1973,Tanzania_1973,0.37
Tanzania,TZA,1974,Tanzania_1974,0.36
Tanzania,TZA,1975,Tanzania_1975,0.34
Tanzania,TZA,1976,Tanzania_1976,0.36
Tanzania,TZA,1977,Tanzania_1977,0.38
Tanzania,TZA,1978,Tanzania_1978,0.42
Tanzania,TZA,1979,Tanzania_1979,0.39
Tanzania,TZA,1980,Tanzania_1980,0.29
Tanzania,TZA,1981,Tanzania_1981,0.28
Tanzania,TZA,1982,Tanzania_1982,0.27
Tanzania,TZA,1983,Tanzania_1983,0.27
Tanzania,TZA,1984,Tanzania_1984,0.28
Tanzania,TZA,1985,Tanzania_1985,0.31
Tanzania,TZA,1986,Tanzania_1986,0.25
Tanzania,TZA,1987,Tanzania_1987,0.22
Tanzania,TZA,1988,Tanzania_1988,0.19
Tanzania,TZA,1989,Tanzania_1989,0.19
Tanzania,TZA,1990,Tanzania_1990,0.17
Tanzania,TZA,1991,Tanzania_1991,0.21
Tanzania,TZA,1992,Tanzania_1992,0.24
Tanzania,TZA,1993,Tanzania_1993,0.37
Tanzania,TZA,1994,Tanzania_1994,0.37
Tanzania,TZA,1995,Tanzania_1995,0.36
Tanzania,TZA,1996,Tanzania_1996,0.43
Tanzania,TZA,1997,Tanzania_1997,0.47
Tanzania,TZA,1998,Tanzania_1998,0.52
Tanzania,TZA,1999,Tanzania_1999,0.52
Tanzania,TZA,2000,Tanzania_2000,0.51
Tanzania,TZA,2001,Tanzania_2001,0.49
Tanzania,TZA,2002,Tanzania_2002,0.46
Tanzania,TZA,2003,Tanzania_2003,0.5
Tanzania,TZA,2004,Tanzania_2004,0.51
Tanzania,TZA,2005,Tanzania_2005,0.56
Tanzania,TZA,2006,Tanzania_2006,0.64
Tanzania,TZA,2007,Tanzania_2007,0.77
Tanzania,TZA,2008,Tanzania_2008,0.76
Tanzania,TZA,2009,Tanzania_2009,0.69
Tanzania,TZA,2010,Tanzania_2010,0.67
Tanzania,TZA,2011,Tanzania_2011,0.7
Tanzania,TZA,2012,Tanzania_2012,0.77
Tanzania,TZA,2013,Tanzania_2013,0.81
Thailand,THA,1961,Thailand_1961,0.02
Thailand,THA,1962,Thailand_1962,0.03
Thailand,THA,1963,Thailand_1963,0.03
Thailand,THA,1964,Thailand_1964,0.04
Thailand,THA,1965,Thailand_1965,0.04
Thailand,THA,1966,Thailand_1966,0.09
Thailand,THA,1967,Thailand_1967,0.08
Thailand,THA,1968,Thailand_1968,0.09
Thailand,THA,1969,Thailand_1969,0.09
Thailand,THA,1970,Thailand_1970,0.08
Thailand,THA,1971,Thailand_1971,0.07
Thailand,THA,1972,Thailand_1972,0.07
Thailand,THA,1973,Thailand_1973,0.09
Thailand,THA,1974,Thailand_1974,0.09
Thailand,THA,1975,Thailand_1975,0.12
Thailand,THA,1976,Thailand_1976,0.14
Thailand,THA,1977,Thailand_1977,0.18
Thailand,THA,1978,Thailand_1978,0.19
Thailand,THA,1979,Thailand_1979,0.26
Thailand,THA,1980,Thailand_1980,0.2
Thailand,THA,1981,Thailand_1981,0.16
Thailand,THA,1982,Thailand_1982,0.18
Thailand,THA,1983,Thailand_1983,0.21
Thailand,THA,1984,Thailand_1984,0.23
Thailand,THA,1985,Thailand_1985,0.14
Thailand,THA,1986,Thailand_1986,0.12
Thailand,THA,1987,Thailand_1987,0.13
Thailand,THA,1988,Thailand_1988,0.17
Thailand,THA,1989,Thailand_1989,0.21
Thailand,THA,1990,Thailand_1990,0.33
Thailand,THA,1991,Thailand_1991,0.35
Thailand,THA,1992,Thailand_1992,0.39
Thailand,THA,1993,Thailand_1993,0.5
Thailand,THA,1994,Thailand_1994,0.59
Thailand,THA,1995,Thailand_1995,0.71
Thailand,THA,1996,Thailand_1996,0.81
Thailand,THA,1997,Thailand_1997,0.96
Thailand,THA,1998,Thailand_1998,1.04
Thailand,THA,1999,Thailand_1999,1.03
Thailand,THA,2000,Thailand_2000,1.13
Thailand,THA,2001,Thailand_2001,1.22
Thailand,THA,2002,Thailand_2002,1.3
Thailand,THA,2003,Thailand_2003,1.59
Thailand,THA,2004,Thailand_2004,1.61
Thailand,THA,2005,Thailand_2005,1.7
Thailand,THA,2006,Thailand_2006,1.97
Thailand,THA,2007,Thailand_2007,2
Thailand,THA,2008,Thailand_2008,1.89
Thailand,THA,2009,Thailand_2009,1.66
Thailand,THA,2010,Thailand_2010,1.59
Thailand,THA,2011,Thailand_2011,1.54
Thailand,THA,2012,Thailand_2012,1.68
Thailand,THA,2013,Thailand_2013,1.68
Thailand,THA,2014,Thailand_2014,1.66
Timor,TLS,1961,Timor_1961,0.03
Timor,TLS,1962,Timor_1962,0.03
Timor,TLS,1963,Timor_1963,0.08
Timor,TLS,1964,Timor_1964,0.03
Timor,TLS,1965,Timor_1965,0.05
Timor,TLS,1966,Timor_1966,0.06
Timor,TLS,1967,Timor_1967,0.08
Timor,TLS,1968,Timor_1968,0.1
Timor,TLS,1969,Timor_1969,0.13
Timor,TLS,1970,Timor_1970,0.14
Timor,TLS,1971,Timor_1971,0.15
Timor,TLS,1972,Timor_1972,0.08
Timor,TLS,1973,Timor_1973,0.1
Timor,TLS,1974,Timor_1974,0.12
Timor,TLS,1975,Timor_1975,0.12
Timor,TLS,1990,Timor_1990,0.26
Timor,TLS,1991,Timor_1991,0.27
Timor,TLS,1992,Timor_1992,0.26
Timor,TLS,1993,Timor_1993,0.29
Timor,TLS,1994,Timor_1994,0.3
Timor,TLS,1995,Timor_1995,0.31
Timor,TLS,1996,Timor_1996,0.33
Timor,TLS,1997,Timor_1997,0.36
Timor,TLS,1998,Timor_1998,0.4
Timor,TLS,1999,Timor_1999,0.42
Timor,TLS,2000,Timor_2000,0.42
Timor,TLS,2001,Timor_2001,0.42
Timor,TLS,2002,Timor_2002,0.41
Timor,TLS,2003,Timor_2003,0.37
Timor,TLS,2004,Timor_2004,0.35
Timor,TLS,2005,Timor_2005,0.34
Timor,TLS,2006,Timor_2006,0.01
Timor,TLS,2007,Timor_2007,0
Timor,TLS,2008,Timor_2008,0.01
Timor,TLS,2009,Timor_2009,0.01
Timor,TLS,2010,Timor_2010,0.03
Timor,TLS,2011,Timor_2011,0.36
Togo,TGO,1961,Togo_1961,2.15
Togo,TGO,1962,Togo_1962,2.08
Togo,TGO,1963,Togo_1963,1.89
Togo,TGO,1964,Togo_1964,2.74
Togo,TGO,1965,Togo_1965,2.55
Togo,TGO,1966,Togo_1966,2.91
Togo,TGO,1967,Togo_1967,3.3
Togo,TGO,1968,Togo_1968,2.78
Togo,TGO,1969,Togo_1969,2.3
Togo,TGO,1970,Togo_1970,2.37
Togo,TGO,1971,Togo_1971,2.45
Togo,TGO,1972,Togo_1972,2.75
Togo,TGO,1973,Togo_1973,3.21
Togo,TGO,1974,Togo_1974,3.12
Togo,TGO,1975,Togo_1975,2.44
Togo,TGO,1976,Togo_1976,2.53
Togo,TGO,1977,Togo_1977,2.89
Togo,TGO,1978,Togo_1978,1.69
Togo,TGO,1979,Togo_1979,1.66
Togo,TGO,1980,Togo_1980,1.91
Togo,TGO,1981,Togo_1981,2.15
Togo,TGO,1982,Togo_1982,1.52
Togo,TGO,1983,Togo_1983,1.91
Togo,TGO,1984,Togo_1984,1.76
Togo,TGO,1985,Togo_1985,2.07
Togo,TGO,1986,Togo_1986,2.21
Togo,TGO,1987,Togo_1987,2.23
Togo,TGO,1988,Togo_1988,2.01
Togo,TGO,1989,Togo_1989,1.72
Togo,TGO,1990,Togo_1990,0.67
Togo,TGO,1991,Togo_1991,0.6
Togo,TGO,1992,Togo_1992,0.54
Togo,TGO,1993,Togo_1993,0.38
Togo,TGO,1994,Togo_1994,0.35
Togo,TGO,1995,Togo_1995,0.57
Togo,TGO,1996,Togo_1996,0.47
Togo,TGO,1997,Togo_1997,0.45
Togo,TGO,1998,Togo_1998,0.52
Togo,TGO,1999,Togo_1999,0.48
Togo,TGO,2000,Togo_2000,0.46
Togo,TGO,2001,Togo_2001,0.43
Togo,TGO,2002,Togo_2002,0.44
Togo,TGO,2003,Togo_2003,0.47
Togo,TGO,2004,Togo_2004,0.47
Togo,TGO,2005,Togo_2005,0.48
Togo,TGO,2006,Togo_2006,0.51
Togo,TGO,2007,Togo_2007,0.59
Togo,TGO,2008,Togo_2008,0.67
Togo,TGO,2009,Togo_2009,0.68
Togo,TGO,2010,Togo_2010,0.63
Togo,TGO,2011,Togo_2011,0.49
Tonga,TON,1990,Tonga_1990,0.47
Tonga,TON,1991,Tonga_1991,0.33
Tonga,TON,1992,Tonga_1992,0.36
Tonga,TON,1993,Tonga_1993,0.39
Tonga,TON,1994,Tonga_1994,0.51
Tonga,TON,1995,Tonga_1995,0.44
Tonga,TON,1996,Tonga_1996,0.39
Tonga,TON,1997,Tonga_1997,0.3
Tonga,TON,1998,Tonga_1998,0.22
Tonga,TON,1999,Tonga_1999,0.18
Tonga,TON,2000,Tonga_2000,0.66
Tonga,TON,2001,Tonga_2001,0.66
Tonga,TON,2002,Tonga_2002,0.9
Tonga,TON,2003,Tonga_2003,0.89
Tonga,TON,2004,Tonga_2004,0.89
Tonga,TON,2005,Tonga_2005,0.88
Tonga,TON,2006,Tonga_2006,0.87
Tonga,TON,2007,Tonga_2007,0.87
Tonga,TON,2008,Tonga_2008,0.62
Tonga,TON,2009,Tonga_2009,0.62
Tonga,TON,2010,Tonga_2010,0.92
Tonga,TON,2011,Tonga_2011,0.53
Trinidad and Tobago,TTO,1961,Trinidad and Tobago_1961,0.96
Trinidad and Tobago,TTO,1962,Trinidad and Tobago_1962,0.9
Trinidad and Tobago,TTO,1963,Trinidad and Tobago_1963,0.92
Trinidad and Tobago,TTO,1964,Trinidad and Tobago_1964,0.88
Trinidad and Tobago,TTO,1965,Trinidad and Tobago_1965,0.99
Trinidad and Tobago,TTO,1966,Trinidad and Tobago_1966,0.92
Trinidad and Tobago,TTO,1967,Trinidad and Tobago_1967,0.89
Trinidad and Tobago,TTO,1968,Trinidad and Tobago_1968,0.88
Trinidad and Tobago,TTO,1969,Trinidad and Tobago_1969,1.25
Trinidad and Tobago,TTO,1970,Trinidad and Tobago_1970,1.47
Trinidad and Tobago,TTO,1971,Trinidad and Tobago_1971,1.62
Trinidad and Tobago,TTO,1972,Trinidad and Tobago_1972,1.63
Trinidad and Tobago,TTO,1973,Trinidad and Tobago_1973,1.75
Trinidad and Tobago,TTO,1974,Trinidad and Tobago_1974,1.45
Trinidad and Tobago,TTO,1975,Trinidad and Tobago_1975,1.61
Trinidad and Tobago,TTO,1976,Trinidad and Tobago_1976,1.88
Trinidad and Tobago,TTO,1977,Trinidad and Tobago_1977,1.98
Trinidad and Tobago,TTO,1978,Trinidad and Tobago_1978,1.55
Trinidad and Tobago,TTO,1979,Trinidad and Tobago_1979,1.81
